ID,PREDICTION,TARGET
110143,0.377202659845,0
144146,0.378905117512,0
72547,0.37867629528,0
75481,0.37843388319,0
83612,0.388718038797,0
14518,0.378905117512,0
121656,0.373377233744,0
139647,0.371745824814,0
61867,0.371745824814,0
66238,0.371745824814,0
26220,0.371745824814,0
93778,0.371745824814,0
112326,0.414202213287,1
149687,0.38081073761,0
36286,0.378275692463,0
47542,0.374341547489,0
5017,0.383268147707,0
19962,0.371745824814,0
94830,0.371745824814,0
107292,0.385300397873,0
9741,0.378204882145,0
143750,0.412908732891,0
49146,0.371745824814,0
126757,0.371745824814,0
138867,0.371745824814,0
28745,0.381013542414,0
117643,0.378204882145,0
42351,0.375939846039,0
88603,0.371745824814,0
41275,0.379264891148,0
121043,0.419622510672,0
125980,0.378905117512,0
67457,0.377202659845,0
10566,0.371745824814,0
149519,0.373377233744,0
148697,0.377392888069,0
115494,0.37797036767,0
25864,0.432524681091,1
37155,0.371745824814,0
78451,0.38081073761,0
32128,0.411539912224,1
121735,0.372992753983,0
877,0.371745824814,0
86511,0.404979139566,0
117006,0.38298073411,0
26038,0.372348457575,0
28306,0.38237285614,0
146314,0.411337345839,0
29871,0.377202659845,0
58838,0.375388234854,0
87153,0.371745824814,0
10495,0.378204882145,0
142770,0.377392888069,0
109727,0.378905117512,0
97401,0.380003869534,0
88237,0.40643030405,0
133401,0.371745824814,0
114420,0.38081073761,0
82138,0.371745824814,0
77700,0.371745824814,0
85209,0.374869048595,0
85705,0.378827214241,1
131203,0.377202659845,0
95974,0.371745824814,0
78454,0.377202659845,0
114608,0.373196840286,0
104962,0.389342218637,0
84633,0.375388234854,0
22417,0.37559351325,0
118528,0.371745824814,0
76827,0.397655010223,0
18921,0.378204882145,0
143971,0.372348457575,0
137259,0.414891541004,1
98224,0.374492824078,0
101491,0.371745824814,0
47398,0.386666238308,0
119504,0.380771398544,0
99024,0.390818417072,0
11681,0.371745824814,0
12789,0.371745824814,0
85526,0.372992753983,0
130943,0.382180958986,0
13700,0.381002098322,0
5422,0.371745824814,0
113542,0.411852419376,0
124389,0.371745824814,1
68330,0.371745824814,0
129003,0.379296004772,0
93222,0.371745824814,0
109600,0.378701686859,0
150567,0.371745824814,0
18210,0.376093327999,0
38106,0.375388234854,0
102891,0.371745824814,0
78223,0.378905117512,0
8732,0.371745824814,0
124592,0.371745824814,0
86710,0.372348457575,0
27178,0.371745824814,0
144996,0.377202659845,0
67355,0.378827214241,0
141856,0.373377233744,0
39106,0.376959145069,0
2770,0.375657141209,0
55895,0.38465243578,0
146592,0.377202659845,0
76550,0.376093327999,0
39853,0.414099216461,0
43297,0.371745824814,0
127367,0.373377233744,0
120127,0.37835007906,0
139332,0.371745824814,0
141530,0.378442466259,0
78472,0.371745824814,0
118695,0.375388234854,0
63829,0.420259356499,0
127233,0.371745824814,0
32468,0.371745824814,0
20666,0.397655010223,0
56462,0.381431251764,0
131599,0.378375053406,0
22424,0.414791166782,0
140895,0.411835104227,0
48225,0.372348457575,0
105362,0.372951954603,0
95347,0.371745824814,0
108828,0.371745824814,0
66618,0.371745824814,0
76360,0.373377233744,0
42925,0.371745824814,0
91394,0.371745824814,0
128359,0.39092361927,1
5003,0.371745824814,0
51079,0.411539912224,0
42853,0.371745824814,0
140231,0.373258709908,0
98852,0.371745824814,0
129004,0.371745824814,0
133380,0.377319663763,0
43125,0.371745824814,0
26252,0.390987038612,0
85855,0.371745824814,0
125582,0.371745824814,0
45855,0.371745824814,0
17058,0.371745824814,0
115667,0.372326135635,0
19407,0.390818417072,0
73323,0.377202659845,0
6253,0.373409241438,0
148893,0.372348457575,0
87069,0.376093327999,0
2197,0.373409241438,0
71917,0.372348457575,0
129704,0.410658240318,0
2249,0.373377233744,0
10198,0.374123066664,0
91187,0.373377233744,0
114485,0.38081073761,0
123665,0.378204882145,0
21940,0.377774059772,0
127612,0.377202659845,0
93031,0.373258709908,0
113643,0.373377233744,0
136633,0.414211213589,0
18574,0.404979139566,0
55003,0.371745824814,0
120075,0.371745824814,0
29040,0.371745824814,0
87541,0.375388234854,0
90514,0.371745824814,0
143152,0.375837504864,0
29414,0.392811566591,0
90152,0.378204882145,0
94154,0.371745824814,0
59162,0.389342218637,0
96109,0.371745824814,0
51065,0.38237285614,0
151081,0.371745824814,0
50839,0.371745824814,0
97415,0.400427639484,0
73905,0.408213675022,1
52920,0.373377233744,0
70701,0.377202659845,0
101533,0.372348457575,0
81445,0.371745824814,0
27618,0.373377233744,0
17309,0.371745824814,0
5413,0.371745824814,0
135915,0.377011477947,0
108217,0.415363729,0
68206,0.398121953011,0
95442,0.378827214241,0
143516,0.371745824814,0
55691,0.371745824814,0
94979,0.375790894032,0
1288,0.379781723022,0
145772,0.393274992704,0
83036,0.371745824814,0
44799,0.375912845135,0
111450,0.378905117512,0
50895,0.375837504864,0
136638,0.371745824814,0
89151,0.374196380377,0
5375,0.375837504864,0
33798,0.371745824814,0
85920,0.415424019098,0
128648,0.378905117512,0
258,0.407054245472,0
35008,0.371745824814,0
39200,0.372992753983,0
38848,0.416762053967,0
10454,0.371745824814,0
6425,0.373377233744,0
150688,0.373409241438,0
126947,0.371745824814,0
122585,0.375011265278,0
62550,0.371745824814,0
86533,0.378127098083,0
100493,0.378127098083,0
105176,0.378204882145,0
59437,0.382883787155,0
44042,0.371745824814,0
86142,0.373065829277,0
123367,0.410059481859,0
13788,0.371745824814,0
134628,0.372533202171,0
38909,0.378905117512,0
50048,0.371745824814,0
77091,0.371745824814,0
145226,0.414400547743,0
129536,0.383950084448,0
53925,0.371745824814,0
26321,0.372869133949,0
136079,0.371745824814,0
142774,0.373377233744,0
45456,0.411539912224,0
84104,0.372992753983,0
17913,0.375388234854,0
137039,0.408329188824,1
69955,0.376460164785,0
42751,0.371745824814,0
95922,0.371745824814,0
73309,0.371745824814,0
48858,0.378821402788,0
41504,0.414507269859,0
46833,0.404979139566,0
1548,0.391674548388,0
60665,0.378204882145,0
33976,0.371745824814,0
80099,0.371745824814,0
68436,0.371745824814,0
26418,0.373293936253,0
12401,0.371745824814,0
134673,0.378127098083,0
70271,0.372348457575,0
6892,0.371745824814,0
142820,0.371745824814,0
4787,0.389342218637,0
97385,0.371745824814,0
124683,0.379134535789,0
138109,0.371745824814,0
129614,0.373377233744,0
93975,0.378827214241,0
91754,0.378905117512,0
23999,0.406365275383,0
19640,0.377392888069,0
98538,0.373377233744,0
28504,0.389342218637,0
100546,0.371745824814,0
46340,0.371745824814,0
63501,0.371745824814,0
27554,0.38081073761,0
100354,0.378905117512,1
78196,0.382623970509,0
14656,0.371745824814,0
129912,0.371745824814,0
34579,0.407663494349,0
39170,0.372992753983,0
121516,0.371745824814,0
32914,0.371745824814,0
78218,0.382180958986,0
127502,0.415548324585,0
40116,0.371745824814,1
20956,0.391096025705,0
143267,0.371745824814,0
93569,0.378204882145,0
102050,0.406316936016,0
116010,0.381678372622,0
132094,0.371745824814,0
87202,0.404979139566,0
133123,0.371745824814,0
79928,0.40643030405,1
106908,0.371745824814,0
100624,0.376721471548,0
25214,0.371745824814,0
97944,0.411835104227,0
131436,0.375020265579,0
82556,0.371745824814,0
128626,0.371745824814,0
30362,0.38081073761,0
116730,0.37709119916,0
108561,0.377392888069,0
42330,0.373929202557,0
2193,0.371745824814,0
22226,0.378204882145,0
16661,0.375837504864,0
16240,0.372348457575,0
31197,0.386832773685,0
7080,0.389858067036,0
28480,0.375837504864,0
16848,0.372348457575,0
32761,0.378204882145,0
100356,0.376189529896,0
142986,0.372992753983,0
74281,0.380541741848,0
70165,0.371745824814,0
43714,0.371745824814,0
54165,0.378754198551,0
51532,0.373524963856,0
45176,0.37342017889,0
59132,0.406565219164,0
52873,0.373258709908,0
116247,0.371745824814,0
25522,0.377392888069,0
12937,0.376553416252,0
97905,0.38081073761,0
116555,0.372992753983,0
145317,0.376239895821,0
132143,0.38081073761,0
25617,0.371745824814,0
44591,0.395001590252,0
48309,0.378204882145,0
108697,0.411646157503,0
101840,0.371745824814,0
144845,0.381002098322,0
30628,0.375837504864,0
113870,0.391681075096,0
122558,0.372992753983,0
31264,0.398909270763,0
137608,0.384302347898,1
114005,0.378905117512,0
122251,0.38081073761,0
125952,0.377202659845,0
8824,0.378127098083,0
97086,0.390024989843,0
2714,0.376971334219,0
78104,0.409154057503,0
68385,0.371745824814,0
124937,0.436800122261,0
116257,0.378204882145,0
121055,0.378743499517,0
99207,0.378127098083,0
20410,0.377462983131,0
111659,0.371745824814,0
48873,0.373474955559,0
46193,0.382180958986,0
130367,0.404872894287,0
115254,0.371745824814,0
145437,0.371745824814,0
10925,0.38081073761,0
22351,0.371745824814,0
134252,0.371745824814,0
2941,0.371745824814,0
67003,0.390812247992,0
103886,0.384142577648,0
17186,0.378170698881,0
131672,0.377202659845,0
99497,0.373377233744,0
102619,0.371745824814,0
117735,0.388206481934,0
79988,0.373409241438,0
37494,0.416394889355,0
108539,0.372348457575,0
133180,0.378204882145,0
105508,0.371745824814,0
86877,0.383904278278,0
74916,0.371745824814,0
46290,0.371745824814,0
39297,0.374642401934,0
147176,0.371745824814,0
89647,0.371745824814,0
147899,0.378827214241,0
37456,0.378754198551,0
148461,0.378204882145,0
53610,0.371745824814,0
117529,0.377202659845,0
55311,0.371745824814,0
138545,0.371745824814,0
5519,0.378127098083,0
134926,0.379228115082,0
78441,0.375837504864,0
68814,0.405375808477,0
30543,0.371745824814,0
2634,0.377301990986,0
13193,0.382972687483,0
46075,0.371745824814,0
40760,0.371745824814,0
122767,0.374868005514,0
132012,0.378905117512,0
11967,0.383726716042,0
83213,0.379264891148,0
68104,0.375694155693,0
109078,0.371745824814,0
66192,0.38081073761,0
45737,0.378905117512,1
113681,0.371745824814,0
2890,0.371745824814,0
77659,0.371745824814,0
50563,0.372326135635,0
3075,0.373065829277,0
137836,0.371745824814,0
130105,0.371745824814,0
79727,0.378204882145,0
21147,0.415831387043,0
94955,0.37825191021,0
44926,0.391442924738,0
90761,0.378349602222,0
143786,0.371745824814,0
95033,0.377202659845,0
117317,0.382050573826,0
83537,0.37474027276,0
121966,0.379261016846,0
24531,0.375388234854,0
54342,0.404979139566,0
113889,0.375388234854,0
49823,0.371745824814,0
79555,0.371745824814,0
131161,0.378127098083,0
91132,0.371745824814,0
4245,0.371745824814,0
90915,0.377202659845,0
40420,0.378827214241,0
121737,0.38081073761,0
61417,0.372348457575,0
109366,0.416866779327,0
80992,0.375388234854,0
121956,0.381112456322,0
100352,0.38081073761,0
101075,0.371745824814,0
12781,0.422805905342,0
80928,0.378827214241,0
47612,0.371745824814,0
9582,0.397105932236,0
63027,0.37422066927,0
20853,0.371745824814,0
82056,0.373144835234,0
39000,0.372348457575,0
28098,0.399880856276,0
117754,0.372348457575,0
10966,0.382605344057,0
789,0.371745824814,0
128989,0.371745824814,0
10690,0.377470254898,0
22605,0.377202659845,0
28867,0.372992753983,0
68259,0.371745824814,0
110646,0.371745824814,0
20707,0.371745824814,0
23445,0.375837504864,0
98926,0.378827214241,0
47202,0.371745824814,0
57118,0.371745824814,0
84323,0.390812247992,0
3755,0.374517053366,0
36508,0.378127098083,0
58108,0.371745824814,0
122516,0.372141182423,0
149077,0.380003869534,0
71496,0.371745824814,0
97962,0.375388234854,0
131686,0.372992753983,0
97304,0.380650699139,0
141429,0.40476000309,0
147139,0.375837504864,0
123328,0.383716672659,1
76213,0.375925481319,0
37896,0.373427331448,0
43495,0.371745824814,0
49117,0.371745824814,0
26406,0.378827214241,0
82099,0.371745824814,0
84814,0.390252441168,0
119534,0.377392888069,0
106289,0.378905117512,0
24233,0.414658308029,0
6733,0.378552764654,1
16330,0.372992753983,0
116753,0.373065829277,0
138677,0.371745824814,0
80551,0.41492754221,0
65575,0.371745824814,0
47766,0.39092361927,0
114219,0.377202659845,0
18296,0.375450402498,1
84321,0.371745824814,0
51082,0.376886576414,0
143093,0.371745824814,0
26590,0.378827214241,0
87929,0.371745824814,0
47451,0.373409241438,0
105806,0.37575301528,0
107526,0.381002098322,0
104232,0.378204882145,0
66187,0.375837504864,0
127963,0.404866218567,0
59718,0.373377233744,0
133236,0.371745824814,0
45102,0.378054141998,0
11916,0.407209128141,0
19153,0.371745824814,0
119342,0.371745824814,0
88107,0.37245041132,0
132902,0.371745824814,0
12494,0.411941438913,0
9043,0.378827214241,0
75972,0.379386305809,0
141362,0.375837504864,0
119105,0.378905117512,0
136534,0.378127098083,0
44268,0.378905117512,0
98187,0.377353787422,1
12416,0.380853503942,0
140434,0.379264891148,0
77573,0.371745824814,0
118276,0.374196380377,0
64449,0.37797036767,0
9481,0.371745824814,0
68519,0.371745824814,0
118895,0.371745824814,0
56085,0.373377233744,0
26667,0.381002098322,0
117281,0.373377233744,0
43111,0.371745824814,0
30412,0.38081073761,0
21377,0.371745824814,0
135472,0.372992753983,0
70122,0.371745824814,0
19236,0.378204882145,0
94690,0.371745824814,0
132114,0.371745824814,0
49843,0.37867629528,0
85323,0.375297605991,0
58418,0.40721309185,0
61410,0.444900721312,1
35951,0.379743754864,0
107026,0.371745824814,0
113163,0.373377233744,0
42160,0.37304276228,0
76820,0.375694155693,0
145744,0.414980769157,1
106972,0.371745824814,0
34455,0.377338260412,0
131727,0.371745824814,0
61757,0.371745824814,0
60353,0.378204882145,0
47448,0.378349602222,0
35045,0.371745824814,0
139272,0.389858067036,0
79431,0.378204882145,0
90193,0.378161340952,0
150464,0.373293936253,0
133501,0.371745824814,0
137025,0.371745824814,0
85248,0.371745824814,0
33547,0.371745824814,0
11320,0.372992753983,0
49913,0.371745824814,0
146349,0.371745824814,0
64881,0.378905117512,0
81494,0.377470254898,0
14802,0.371745824814,0
87267,0.377267152071,0
30758,0.40615105629,0
103424,0.373427331448,0
66435,0.378498762846,0
57041,0.379277646542,0
147739,0.376934170723,1
29821,0.382468700409,0
52082,0.377202659845,0
85633,0.373377233744,0
83689,0.371745824814,0
147694,0.371745824814,0
4292,0.378827214241,0
112657,0.377556353807,0
32237,0.404670834541,1
20574,0.378170698881,0
52191,0.371745824814,0
39754,0.371745824814,0
19475,0.378127098083,0
11607,0.371745824814,0
131367,0.372472792864,0
66133,0.378204882145,0
93101,0.375556409359,0
101716,0.372992753983,0
68194,0.377467185259,0
107211,0.375939846039,0
34721,0.38081073761,0
137124,0.37843388319,0
69310,0.378204882145,0
41612,0.389612555504,0
142096,0.373427331448,0
13355,0.411941438913,0
66651,0.404866218567,0
47742,0.381019324064,1
57697,0.374196380377,0
40109,0.378127098083,0
90206,0.377069145441,0
83649,0.378127098083,0
148856,0.371745824814,0
23058,0.406851232052,0
59870,0.377204239368,0
83410,0.380928605795,0
67760,0.378827214241,0
59592,0.375837504864,0
81874,0.390818417072,0
150745,0.378204882145,0
124075,0.40476000309,0
111616,0.378578215837,0
41748,0.372992753983,0
72185,0.371745824814,0
140308,0.396587193012,0
114569,0.371795773506,0
52384,0.371745824814,0
92132,0.371745824814,0
15532,0.376792311668,0
149967,0.404208779335,0
141000,0.375388234854,0
74016,0.371745824814,0
149301,0.38897562027,0
69551,0.376093327999,0
23928,0.371745824814,0
107468,0.371745824814,0
76633,0.391227453947,0
77674,0.378127098083,0
59309,0.38081073761,0
129641,0.383129924536,0
52752,0.378827214241,1
54440,0.378827214241,0
143299,0.378827214241,0
125603,0.375837504864,0
90243,0.379137396812,0
119566,0.379053592682,0
122544,0.395195066929,0
141692,0.383950084448,0
131416,0.378127098083,0
27940,0.378204882145,0
15297,0.378204882145,0
139171,0.38081073761,0
52245,0.377247750759,0
14812,0.371745824814,0
64007,0.371745824814,0
64644,0.375837504864,0
45444,0.373719274998,0
49678,0.373065829277,0
65999,0.371745824814,0
74175,0.371745824814,0
131218,0.376721471548,0
65336,0.371745824814,0
74647,0.383668571711,0
29000,0.378905117512,0
145667,0.373293936253,0
101911,0.375793725252,0
95984,0.374196380377,0
60067,0.371745824814,0
108770,0.371745824814,0
39500,0.371745824814,0
58876,0.377202659845,0
93105,0.377540290356,0
82349,0.371745824814,0
123092,0.371745824814,0
61452,0.38242956996,0
116329,0.379296004772,0
80432,0.378754198551,0
62673,0.38081073761,0
44635,0.39012503624,0
34633,0.373377233744,0
69918,0.372348457575,0
112054,0.372055411339,0
104423,0.37843388319,0
133768,0.371745824814,0
146700,0.371745824814,0
138704,0.373249351978,0
103941,0.373377233744,0
128658,0.372992753983,0
140067,0.371745824814,0
57181,0.372326135635,0
52923,0.371745824814,0
65068,0.378349602222,0
66199,0.389954358339,0
93106,0.373474955559,0
133685,0.376093327999,0
61307,0.379264891148,0
80747,0.378204882145,0
22808,0.378204882145,0
111727,0.38081073761,0
27003,0.375796943903,0
126882,0.371745824814,0
15441,0.373427331448,0
30732,0.371745824814,0
132514,0.42623603344,1
84668,0.411539912224,0
93840,0.374507725239,0
40125,0.371745824814,0
91743,0.371745824814,0
82382,0.404004484415,0
51365,0.375657141209,0
79218,0.393053472042,0
148133,0.379296004772,0
19664,0.371745824814,0
43711,0.378827214241,1
64741,0.371745824814,0
55359,0.372992753983,0
82951,0.371745824814,0
130058,0.372992753983,0
143145,0.372348457575,0
23149,0.404979139566,0
82211,0.371745824814,0
84017,0.378375053406,1
17065,0.424482822418,0
126910,0.371745824814,0
129054,0.389858067036,0
142308,0.375388234854,0
94143,0.377202659845,0
68072,0.371745824814,0
123973,0.371745824814,0
5171,0.378127098083,0
96772,0.414781033993,1
71735,0.407391369343,0
80895,0.373427331448,0
82251,0.392432808876,0
81039,0.404866218567,1
104882,0.373377233744,1
140981,0.378905117512,0
23416,0.378387987614,0
9811,0.374118149281,0
95529,0.373479217291,1
145848,0.376615643501,0
139209,0.383180856705,0
56951,0.377392888069,0
82678,0.377392888069,0
82507,0.374099195004,0
58523,0.371745824814,0
134794,0.381002098322,0
34888,0.377534657717,0
8367,0.398581236601,0
55273,0.378204882145,0
35652,0.372472792864,0
2981,0.378204882145,0
68175,0.375866413116,0
129154,0.38081073761,0
96302,0.378905117512,0
120846,0.373377233744,0
9075,0.387854278088,0
132777,0.373377233744,0
56210,0.371745824814,0
94573,0.371745824814,0
106069,0.378204882145,0
121109,0.375837504864,0
94269,0.37797036767,0
129285,0.396144270897,1
68617,0.378204882145,0
25206,0.371745824814,0
109190,0.371745824814,0
41183,0.375388234854,0
16469,0.371745824814,0
86717,0.379185587168,0
133026,0.378204882145,0
63754,0.371745824814,0
90805,0.371745824814,0
105735,0.372326135635,0
38033,0.377470254898,0
65205,0.394673347473,0
104562,0.373524963856,0
41413,0.372348457575,0
110596,0.376813769341,0
31431,0.371745824814,0
93385,0.378554224968,1
29780,0.371745824814,0
83187,0.372992753983,0
17796,0.406329005957,0
46542,0.377470254898,0
113416,0.373065829277,0
4500,0.391777515411,0
4523,0.374123066664,0
2763,0.371745824814,0
32670,0.371745824814,0
42449,0.371745824814,0
11396,0.373377233744,0
90718,0.371745824814,0
45193,0.371878325939,0
99224,0.375781416893,0
63533,0.372992753983,0
145168,0.377202659845,0
90891,0.371745824814,0
13693,0.378827214241,0
99350,0.371745824814,0
141535,0.378204882145,0
44781,0.372348457575,0
70501,0.400003343821,0
106652,0.414980769157,0
46493,0.378905117512,0
49266,0.372005432844,0
22703,0.390223234892,0
30638,0.406308680773,0
23345,0.375837504864,0
84875,0.372992753983,0
40100,0.372348457575,0
39083,0.406323671341,0
57476,0.373549520969,0
49603,0.372992753983,0
147704,0.38081073761,0
29856,0.378905117512,0
136844,0.422882437706,1
96542,0.371745824814,0
108049,0.404979139566,0
37544,0.371745824814,0
49741,0.422471672297,0
9056,0.371745824814,0
80237,0.377392888069,0
60408,0.39905154705,0
139157,0.384119093418,0
26608,0.38081073761,0
53402,0.371745824814,0
133777,0.373377233744,0
35316,0.415087640285,0
52157,0.377202659845,0
22260,0.411646157503,0
137180,0.378905117512,0
79404,0.371745824814,0
6739,0.381624341011,1
8730,0.378127098083,0
90308,0.371745824814,0
35999,0.373377233744,0
13835,0.371745824814,0
25516,0.371745824814,0
146419,0.372992753983,0
84114,0.371745824814,0
132649,0.398468255997,0
12260,0.414311945438,0
32310,0.373377233744,0
39304,0.371745824814,0
35589,0.371745824814,0
136098,0.373474955559,0
107493,0.375837504864,0
114423,0.371745824814,0
48223,0.375837504864,0
78942,0.371745824814,0
35562,0.378375053406,0
82875,0.376093327999,0
5062,0.373664617538,0
5079,0.378905117512,0
18168,0.378905117512,0
27107,0.372992753983,0
113077,0.373377233744,0
58017,0.371745824814,0
94672,0.371745824814,0
36735,0.375388234854,0
95167,0.404872894287,1
41000,0.371745824814,0
80481,0.371745824814,0
95670,0.382180958986,0
20232,0.395497173071,0
32994,0.378127098083,0
43564,0.428525954485,0
23757,0.390618503094,0
93000,0.38081073761,0
143264,0.371745824814,0
120237,0.373377233744,0
43440,0.404979139566,0
5160,0.376676142216,0
96038,0.378520935774,0
49088,0.371745824814,0
21839,0.371745824814,0
55331,0.381768256426,0
94576,0.375837504864,0
92648,0.371745824814,0
35817,0.371745824814,0
76380,0.372348457575,0
60937,0.371745824814,0
25570,0.37843388319,0
107874,0.396323621273,0
8015,0.377779126167,0
108685,0.37339168787,0
150674,0.37575301528,0
132095,0.371745824814,0
92782,0.373377233744,0
83416,0.377202659845,0
9641,0.371745824814,0
132101,0.406323671341,1
134676,0.378127098083,0
121495,0.375066280365,0
62050,0.377202659845,0
48476,0.410174846649,0
11630,0.382357805967,0
118275,0.37843388319,0
102592,0.378127098083,0
48382,0.377696722746,0
53359,0.373377233744,0
17844,0.371745824814,0
120960,0.371745824814,0
148178,0.371745824814,0
22608,0.371745824814,0
44846,0.404872894287,1
52153,0.389342218637,0
10404,0.377202659845,0
150420,0.371745824814,0
131900,0.372348457575,0
16838,0.377143651247,0
98623,0.38081073761,0
23710,0.371745824814,0
109774,0.371745824814,0
28552,0.38081073761,0
56852,0.406696617603,0
7847,0.378220498562,0
111599,0.38081073761,0
103747,0.378905117512,0
74934,0.371745824814,0
79524,0.372472792864,0
28171,0.378298074007,0
15929,0.375657141209,0
102446,0.377202659845,0
69415,0.38081073761,0
28856,0.37843388319,0
68647,0.371745824814,0
12716,0.382417976856,0
90410,0.371745824814,0
38922,0.40615105629,0
5835,0.371795773506,0
37302,0.384073168039,0
138071,0.377391189337,0
4264,0.373839765787,0
145886,0.373409241438,0
86145,0.40639346838,0
2324,0.371745824814,0
22399,0.391771703959,0
11340,0.375837504864,0
7579,0.373409241438,0
4251,0.371745824814,0
89981,0.371745824814,0
21017,0.371745824814,0
100403,0.375388234854,0
139572,0.397655010223,0
48487,0.375837504864,0
143351,0.377200305462,0
460,0.371745824814,0
66144,0.375837504864,0
89310,0.371745824814,0
11959,0.38081073761,0
116820,0.392208248377,0
78853,0.375837504864,0
26998,0.375694155693,0
41750,0.404872894287,1
143146,0.371745824814,0
25181,0.373409241438,0
8422,0.373171329498,0
96448,0.371745824814,0
116376,0.402987897396,0
67714,0.371745824814,0
59610,0.378127098083,0
86772,0.371745824814,0
116391,0.375388234854,0
9308,0.377816557884,0
82401,0.375388234854,0
107730,0.372992753983,0
148395,0.382180958986,0
3630,0.377202659845,0
87742,0.371745824814,0
69733,0.372348457575,0
25361,0.375837504864,0
15873,0.372545778751,0
119891,0.380853503942,0
126641,0.378127098083,0
119474,0.377909868956,0
72325,0.372348457575,0
71325,0.37843388319,0
13210,0.388723522425,0
61933,0.371745824814,0
76015,0.394170224667,0
38202,0.372992753983,0
31022,0.374173104763,0
101683,0.371745824814,0
115024,0.445591151714,1
65691,0.371745824814,0
90567,0.378401637077,0
69593,0.375837504864,0
32185,0.371745824814,0
94751,0.375837504864,0
31893,0.414684385061,0
25565,0.378127098083,0
37737,0.371745824814,0
75746,0.371745824814,0
119681,0.378127098083,0
149600,0.377202659845,0
36038,0.371745824814,0
106980,0.372348457575,0
78154,0.371745824814,0
79582,0.38081073761,0
138424,0.390818417072,0
119356,0.404866218567,0
107265,0.375464528799,0
139752,0.371745824814,0
36253,0.411941438913,0
14399,0.378905117512,0
136028,0.371745824814,0
75817,0.42413020134,1
128562,0.372348457575,0
45803,0.371745824814,0
50279,0.421781688929,0
47071,0.41473197937,1
102031,0.371745824814,0
73870,0.38081073761,0
122510,0.371745824814,0
53546,0.377392888069,0
104304,0.373377233744,0
79949,0.38081073761,0
115304,0.372348457575,0
39856,0.375388234854,0
81692,0.371745824814,0
125788,0.400456696749,0
49512,0.372992753983,0
11957,0.378204882145,0
116243,0.371745824814,0
7724,0.375837504864,0
88196,0.372348457575,0
115808,0.373384863138,0
26859,0.373474955559,0
145229,0.377319663763,0
86942,0.371745824814,0
1454,0.379486620426,0
24693,0.371745824814,0
150477,0.371745824814,0
97271,0.378003060818,0
137222,0.378667473793,0
132238,0.377215743065,0
35689,0.371745824814,0
121911,0.378827214241,0
37433,0.373377233744,0
42107,0.40643030405,0
123781,0.371745824814,0
133294,0.377947568893,0
147509,0.390252441168,1
24064,0.371745824814,0
129423,0.373409241438,0
10536,0.371745824814,0
96546,0.41584533453,0
44857,0.371745824814,0
11254,0.378827214241,0
59386,0.404670834541,0
34414,0.371745824814,0
26426,0.38081073761,0
38994,0.389342218637,0
112786,0.406140625477,1
79332,0.373377233744,0
31673,0.371745824814,0
37810,0.377202659845,0
81356,0.377202659845,0
45327,0.373377233744,0
45206,0.40476000309,0
93578,0.37867629528,0
107576,0.375837504864,0
25510,0.371745824814,0
98478,0.377392888069,0
107967,0.371745824814,0
9942,0.38465243578,0
95766,0.371745824814,0
120634,0.377213835716,0
94888,0.373377233744,0
106329,0.375694155693,0
52164,0.371745824814,0
16768,0.371745824814,0
40558,0.41482424736,0
12714,0.372992753983,0
141394,0.40476000309,0
85650,0.407047629356,1
136878,0.378121137619,0
