ID,TARGET
985,0.2345241085
987,0.190371121
988,0.189957523
991,0.1903549223
992,0.1860124194
995,0.3028261065
996,0.1868607448
998,0.1864641624
1001,0.2994676828
1002,0.1889931916
1004,0.1940221665
1005,0.2087137084
1010,0.1862773666
1011,0.1860130447
1012,0.1864747431
1013,0.2012175787
1014,0.1910863477
1015,0.2193803713
1016,0.1904371222
1022,0.1860271977
1023,0.2073659208
1024,0.1867448263
1025,0.1955923764
1026,0.2884661704
1028,0.1897419181
1029,0.1894220829
1032,0.236980103
1034,0.1986364676
1036,0.1932036802
1037,0.1861227124
1039,0.282998763
1042,0.1921559484
1045,0.203228238
1046,0.2013877137
1050,0.1922633788
1052,0.200293798
1055,0.1944653182
1057,0.1884765239
1058,0.1864248425
1060,0.1862705723
1062,0.1890130376
1063,0.2069040909
1064,0.2071051151
1065,0.1912480146
1066,0.1876636213
1067,0.2931888402
1068,0.2021603156
1070,0.2405255176
1072,0.1948080403
1077,0.3230223581
1078,0.1906190868
1079,0.1864962039
1081,0.2085410301
1082,0.3026365191
1093,0.1918538655
1094,0.2069660388
1102,0.1969979694
1103,0.2305298299
1106,0.1870168026
1107,0.3309479132
1112,0.2096690461
1113,0.1863573822
1114,0.2018450303
1116,0.1885779495
1118,0.2040553726
1120,0.1990046063
1121,0.2055081334
1128,0.1986400029
1130,0.22211143
1132,0.1890593965
1135,0.1877621256
1138,0.2259080075
1139,0.1873641524
1141,0.1966080023
1143,0.2859933451
1146,0.2612829134
1148,0.1962581147
1149,0.1956234062
1151,0.1892837016
1152,0.1985786613
1153,0.1893474017
1155,0.1974348677
1157,0.1864354756
1160,0.1942919297
1161,0.1869710431
1162,0.2026731251
1164,0.2183275986
1168,0.1931633847
1169,0.1869930585
1174,0.2732380331
1176,0.1858656276
1177,0.3377971053
1178,0.1961441385
1180,0.1933657634
1181,0.2070067395
1182,0.2104252242
1185,0.1897455645
1190,0.1890683062
1194,0.1866948972
1196,0.2063534399
1199,0.1919736131
1200,0.197292543
1201,0.1882624561
1202,0.2075588275
1206,0.3721135855
1207,0.1946119871
1208,0.1859297443
1212,0.2031862102
1216,0.18605486
1219,0.1910682493
1221,0.1911059935
1222,0.186585721
1225,0.1950389044
1227,0.1923097833
1230,0.1929494818
1231,0.1949332203
1232,0.1917210533
1233,0.1861906576
1234,0.2221413534
1235,0.1924100392
1236,0.2528836094
1237,0.1885575996
1238,0.226033479
1239,0.1953750756
1240,0.2011589706
1241,0.1892514732
1244,0.2118666787
1245,0.2035966646
1247,0.1922086612
1250,0.194238374
1251,0.1862645567
1257,0.1889998855
1259,0.1862897848
1266,0.237139862
1267,0.3304482698
1268,0.1884948766
1270,0.3706294745
1272,0.1908747363
1273,0.257966537
1276,0.2113793362
1278,0.1859259891
1279,0.2107640356
1283,0.1953886668
1284,0.1955499463
1286,0.1867517065
1289,0.1966533521
1290,0.1860706042
1292,0.1902519043
1293,0.2045718413
1294,0.3263422027
1296,0.2393673882
1298,0.1894989512
1299,0.246899493
1301,0.1869732264
1304,0.2055002302
1306,0.1926751873
1308,0.2204540707
1310,0.1995886164
1311,0.1868585913
1312,0.2175972015
1315,0.1868508076
1318,0.2234594431
1319,0.186850386
1320,0.1863424097
1323,0.1873347609
1324,0.191163837
1325,0.1993899709
1326,0.1893179144
1329,0.3166177124
1331,0.2396207377
1332,0.1903848015
1335,0.1865458676
1336,0.3028463423
1338,0.2062046211
1340,0.241098702
1342,0.1864361143
1345,0.1895829183
1347,0.1864761995
1349,0.1955499463
1350,0.209299542
1351,0.1865718394
1354,0.1876543608
1355,0.1909932857
1356,0.1940221665
1359,0.2048769407
1361,0.3559222966
1362,0.3132264316
1363,0.2814952135
1365,0.1890429314
1366,0.1994754765
1367,0.2028078223
1368,0.1868875544
1369,0.1866441573
1370,0.2030561529
1371,0.2003708584
1372,0.2932548225
1374,0.1905949842
1375,0.2444036007
1376,0.2078246418
1379,0.1880565664
1380,0.191695299
1383,0.1962581147
1387,0.222310055
1388,0.2645253688
1389,0.1884466868
1390,0.210444469
1394,0.2037926456
1396,0.2977162823
1397,0.2119006412
1399,0.1956448443
1400,0.1973461499
1402,0.2679782137
1403,0.2017026013
1404,0.2294820286
1405,0.2154979184
1407,0.1936041391
1409,0.1892747162
1413,0.1862185083
1415,0.2070113737
1416,0.1990676653
1418,0.186503613
1422,0.186135493
1423,0.1860064685
1425,0.1878524185
1428,0.1950728479
1429,0.1911840201
1430,0.1962581147
1431,0.2166880108
1432,0.1872787571
1434,0.186058521
1435,0.1863138272
1436,0.3637893498
1438,0.1864952783
1443,0.2271421291
1445,0.2138926908
1446,0.2399552651
1453,0.192707316
1456,0.1909800977
1458,0.1970038703
1459,0.1861500891
1460,0.1979573192
1461,0.2991258353
1462,0.3103971258
1463,0.1956372261
1466,0.2893890664
1467,0.1939744386
1469,0.2271811031
1470,0.1859764673
1471,0.2858237401
1473,0.188799744
1476,0.1894311616
1477,0.1991621433
1481,0.1962581147
1482,0.2047929
1485,0.2551040165
1486,0.3194878176
1490,0.2028988972
1491,0.2866384983
1493,0.1869422029
1494,0.2412666082
1500,0.1902920285
1504,0.1976204682
1506,0.1888154091
1509,0.1885248416
1512,0.2035915283
1514,0.2029593494
1518,0.1940221665
1520,0.1866371097
1522,0.2297380641
1525,0.2866384983
1526,0.2221510224
1529,0.3047398403
1530,0.2181680556
1532,0.1869428989
1533,0.1986408792
1537,0.2018404584
1542,0.2041875245
1544,0.2058414482
1545,0.3159935176
1546,0.2814952135
1549,0.2613678724
1551,0.1863044387
1552,0.1864972629
1555,0.197761056
1556,0.1864790372
1558,0.2994676828
1560,0.1884170622
1561,0.2045884831
1562,0.1880801977
1563,0.1860609421
1566,0.1864770906
1568,0.197888663
1570,0.1896616302
1575,0.2517462745
1577,0.1947634574
1579,0.1872307452
1581,0.1929085483
1582,0.2431384958
1585,0.2120745946
1586,0.1869404127
1587,0.1877102889
1593,0.2039021775
1597,0.2600843534
1599,0.1971951621
1608,0.187020271
1609,0.1962581147
1612,0.2019265862
1615,0.1863462527
1616,0.1972606899
1618,0.200602212
1619,0.1866085394
1624,0.190753663
1625,0.2289795317
1627,0.1900238912
1628,0.3212613314
1635,0.186697477
1636,0.2226454858
1637,0.1947061596
1640,0.1928192028
1642,0.1896623741
1645,0.2029084358
1647,0.189910721
1648,0.3094681799
1650,0.1887750267
1651,0.2247480601
1653,0.1900849454
1654,0.1865207375
1655,0.1981719602
1656,0.2014535358
1657,0.2555822656
1659,0.2746844813
1661,0.2910771742
1662,0.1974861119
1663,0.2492361814
1664,0.2080906685
1671,0.1952041946
1673,0.1962581147
1674,0.1920495485
1678,0.1873816727
1680,0.1945870724
1682,0.2039438244
1687,0.1861978692
1689,0.1869093783
1690,0.1936876578
1691,0.1959974179
1692,0.2032439169
1696,0.1935464181
1701,0.215307463
1702,0.1992507437
1705,0.19133907
1707,0.2080408931
1711,0.1973208357
1714,0.2130461019
1715,0.2800324932
1716,0.2062939201
1717,0.1883025237
1719,0.1869924626
1723,0.186596885
1725,0.1877884851
1726,0.4221176654
1728,0.1860502642
1730,0.1887909113
1731,0.1864515624
1736,0.1901246211
1742,0.3395675272
1745,0.2361955531
1747,0.2992917597
1749,0.1978456955
1750,0.2322734743
1751,0.1864397927
1752,0.1980183385
1753,0.2527613156
1754,0.1932607759
1758,0.2957674637
1759,0.1957698241
1760,0.1887353682
1761,0.1940221665
1763,0.2028851314
1765,0.2399720587
1767,0.2173479591
1768,0.186685316
1769,0.188657613
1774,0.1994459899
1775,0.2281170897
1776,0.1859476755
1777,0.1952778921
1779,0.202265095
1780,0.1863098163
1783,0.1881204909
1784,0.1886732937
1785,0.1884240746
1789,0.1949363104
1790,0.2231199257
1792,0.1902173688
1793,0.2161164973
1795,0.1897297068
1796,0.192807328
1798,0.2084739599
1802,0.1891085466
1803,0.2109686583
1805,0.1882028645
1806,0.2056622878
1809,0.1942997836
1810,0.1861454137
1812,0.1959997807
1813,0.2240719199
1814,0.2318125665
1815,0.202401028
1817,0.1988788377
1818,0.2108219936
1819,0.1949488316
1820,0.1924310327
1821,0.3144154847
1823,0.2163189631
1826,0.1952751353
1827,0.1961708982
1829,0.3146873713
1831,0.1865763636
1833,0.2095700949
1834,0.1893623972
1837,0.2033744575
1838,0.1862777122
1839,0.1867788009
1840,0.1979407612
1841,0.194889518
1842,0.1997990143
1844,0.2048616111
1845,0.191496945
1846,0.1859799402
1847,0.1865020267
1850,0.1863921507
1851,0.2061608098
1852,0.18591787
1860,0.2120369915
1862,0.2151613459
1864,0.2769399583
1865,0.1895844704
1866,0.1996600023
1867,0.2082532886
1870,0.1913549583
1871,0.1985956002
1872,0.1903360058
1873,0.1865257153
1874,0.2572257221
1876,0.2049794029
1878,0.2034835806
1879,0.2826664075
1884,0.1959335525
1885,0.187175627
1888,0.2022238802
1893,0.1910363389
1897,0.2086759675
1901,0.1904519335
1902,0.1894668192
1903,0.1868048384
1905,0.2120122742
1907,0.1882897876
1908,0.3318318203
1919,0.2837479115
1921,0.297946468
1926,0.1891026497
1928,0.1915072775
1930,0.2791737542
1933,0.1987960497
1934,0.1902160849
1935,0.2242399938
1939,0.3118306696
1940,0.1950108279
1942,0.1898727501
1943,0.1888611547
1945,0.1907760762
1946,0.2063814271
1948,0.2074728142
1949,0.1956836488
1952,0.1988215344
1953,0.1990457196
1955,0.1926220302
1959,0.2088840269
1963,0.1898862734
1965,0.1960058268
1967,0.1941833543
1968,0.1974903056
1969,0.1871264654
1970,0.2224022355
1973,0.1911465586
1977,0.3458798975
1978,0.1877269046
1979,0.1877977297
1988,0.2083167955
1991,0.1988314288
1994,0.1861057123
1996,0.187264842
1997,0.191670324
1998,0.1891210903
2000,0.2572816573
2002,0.189865048
2004,0.2019303804
2007,0.2106511705
2008,0.1903601447
2010,0.1871820469
2011,0.2028761767
2012,0.2242314853
2015,0.1894959067
2018,0.186158053
2019,0.1865352013
2023,0.2009076737
2024,0.2175095417
2026,0.1883702581
2028,0.1881672964
2029,0.1906190868
2031,0.1916790805
2033,0.2046465408
2034,0.2268890534
2037,0.2974411175
2038,0.1941833543
2039,0.1916295551
2040,0.1866282411
2042,0.1889328514
2045,0.1952905552
2048,0.1990054296
2049,0.2010916974
2050,0.198012704
2057,0.2054429576
2061,0.1978139039
2063,0.22001612
2067,0.1940655732
2069,0.1989826513
2070,0.1956372261
2072,0.3442643732
2073,0.2135604043
2075,0.1894219322
2076,0.2538553402
2081,0.1968344031
2082,0.2384650223
2084,0.2307909653
2085,0.2452379055
2086,0.1985786613
2088,0.2053969111
2092,0.2429947443
2093,0.1963473591
2094,0.1863301148
2096,0.2497622818
2102,0.1949488316
2103,0.2549555488
2104,0.2113666181
2108,0.2662273273
2109,0.2076300057
2111,0.2063398473
2113,0.1955930758
2116,0.2159916889
2117,0.2038967311
2118,0.1956279087
2119,0.191379752
2120,0.1866503238
2121,0.1904718364
2124,0.2165281307
2125,0.2025182433
2126,0.1890988618
2127,0.3291882798
2131,0.1858773837
2133,0.2063320931
2134,0.2186002266
2136,0.1902578273
2137,0.2378980257
2139,0.2054484505
2144,0.1860257559
2145,0.1966536846
2146,0.2286397293
2149,0.2012230316
2150,0.1883510863
2151,0.2171062101
2152,0.1920378846
2153,0.1865862873
2157,0.234632384
2158,0.1933461195
2159,0.1882994553
2161,0.18681908
2163,0.1875908622
2166,0.206675835
2169,0.1894001293
2171,0.239712514
2177,0.1948333713
2179,0.2331619114
2182,0.1860418217
2184,0.2897558659
2185,0.2049113549
2186,0.1870535199
2187,0.1887031649
2188,0.1984494263
2189,0.1872298315
2190,0.2846729234
2194,0.1883520142
2195,0.1903096442
2196,0.1974163
2198,0.2498785295
2199,0.1971205371
2200,0.1868138516
2201,0.1906050243
2203,0.2198746949
2208,0.1901012287
2209,0.1951799998
2210,0.1931202654
2211,0.1866992348
2213,0.191168529
2214,0.190623235
2215,0.3090394288
2216,0.1868712463
2218,0.1891222389
2222,0.206509497
2224,0.1862109222
2229,0.1868027209
2230,0.1899765097
2234,0.2041314188
2235,0.1953700539
2237,0.1924002781
2239,0.186725039
2241,0.1876118034
2242,0.1868273502
2243,0.1891714511
2244,0.1862836482
2245,0.1858822518
2248,0.2127720062
2251,0.1892515509
2253,0.314848721
2254,0.1881850309
2257,0.1865354142
2261,0.2274501771
2262,0.1926480583
2266,0.1906498717
2269,0.18678396
2275,0.190912317
2278,0.1895385142
2279,0.1898234789
2283,0.1904158616
2284,0.2116152383
2285,0.1881787126
2286,0.1860622175
2287,0.2387365289
2289,0.259435378
2290,0.2510318421
2291,0.1985786613
2293,0.1948864418
2300,0.2032426987
2301,0.1872897688
2302,0.2630857974
2303,0.1970121572
2304,0.1862472645
2305,0.2070733272
2306,0.2034523143
2307,0.2019265862
2308,0.2750058919
2311,0.2025500834
2313,0.2103513703
2315,0.1860630169
2316,0.2011307618
2318,0.3087834567
2322,0.1905720555
2323,0.1899311156
2325,0.2103935815
2327,0.1967435237
2328,0.2295721397
2329,0.231641531
2330,0.1982873734
2332,0.1867487372
2333,0.187329306
2334,0.2141079083
2337,0.1982024778
2338,0.227353476
2341,0.2652783319
2344,0.2071051151
2345,0.1899107741
2347,0.1891170249
2348,0.1978007983
2349,0.186554902
2350,0.1869719813
2351,0.2033040822
2358,0.2151087727
2359,0.225402832
2361,0.1964000938
2363,0.1937913569
2364,0.1890247832
2366,0.2400156409
2369,0.1867115902
2370,0.2846588269
2373,0.2091305796
2375,0.1928021573
2377,0.2055851333
2384,0.2183275986
2385,0.1929874145
2386,0.2149619181
2387,0.1859583007
2388,0.2106383238
2392,0.1935209134
2393,0.2030063821
2394,0.1962581147
2395,0.1918491968
2396,0.1951556988
2397,0.1993819084
2400,0.1962581147
2401,0.1917446293
2403,0.2034937982
2407,0.2455495074
2408,0.2070276123
2410,0.1897993484
2414,0.2688386925
2416,0.3311990649
2421,0.1865429251
2422,0.2071051151
2423,0.2116771992
2425,0.2041874388
2430,0.1903614029
2433,0.1898510407
2434,0.2027711635
2437,0.2022996778
2438,0.1907084021
2439,0.218147913
2440,0.2319435664
2442,0.1956010545
2444,0.1938863923
2449,0.1911075166
2456,0.1938319169
2458,0.1988993101
2462,0.1906836312
2463,0.1889963795
2464,0.186644956
2465,0.1897389842
2466,0.1894581362
2470,0.274799034
2476,0.1911564465
2478,0.2055436168
2482,0.3131034076
2483,0.1911739758
2484,0.2812892571
2487,0.1859382513
2488,0.2001459599
2493,0.1898749243
2494,0.1866500425
2495,0.2063132338
2499,0.1976495562
2501,0.3098455891
2503,0.1963041015
2504,0.1888863018
2507,0.1926480583
2509,0.1940323319
2511,0.2066316847
2512,0.2305958569
2515,0.1907169125
2516,0.1908178716
2517,0.1911739758
2521,0.3229705244
2525,0.1859711795
2527,0.2438162714
2528,0.1888287272
2529,0.1915443451
2530,0.188846152
2531,0.2792830169
2533,0.1880210135
2537,0.1958081285
2538,0.194758357
2539,0.1979673775
2541,0.1921075969
2542,0.259435378
2543,0.1861945324
2544,0.1860310872
2545,0.191794476
2546,0.1860857246
2548,0.2047771104
2549,0.1882845226
2555,0.1864657821
2556,0.1931391987
2558,0.2159855086
2561,0.3043874726
2563,0.2891925052
2566,0.1890655749
2567,0.2237309944
2572,0.1862508804
2573,0.1950834803
2574,0.1952041946
2578,0.1885929932
2580,0.2006223723
2581,0.188588768
2582,0.1870751178
2586,0.2183476798
2588,0.1874707167
2589,0.2158008292
2591,0.191728658
2594,0.2082113046
2595,0.1926689516
2596,0.2272333093
2597,0.1870636817
2599,0.1894851183
2600,0.1950108279
2601,0.2159737125
2611,0.189635928
2613,0.191695299
2614,0.1875113074
2615,0.1981488224
2616,0.3436666429
2617,0.2063877694
2618,0.1880791542
2619,0.2006200682
2626,0.1886575338
2630,0.3161564916
2632,0.1871043921
2636,0.1914429078
2639,0.204338178
2642,0.1859732324
2644,0.3214985207
2647,0.1948864418
2648,0.3318318203
2649,0.2996304333
2651,0.194224223
2652,0.2313504666
2656,0.3238779157
2658,0.2514758557
2664,0.1870081458
2667,0.296394147
2669,0.2169049624
2670,0.1866465837
2671,0.3144757524
2672,0.3113572448
2673,0.18625178
2678,0.1970381429
2679,0.196186753
2682,0.1866424973
2684,0.1884800661
2685,0.2032693466
2687,0.187791598
2689,0.1871937899
2700,0.1891267439
2701,0.1941195801
2702,0.19803828
2704,0.2080764081
2707,0.1893482038
2710,0.1933346782
2713,0.1985786613
2715,0.213054169
2716,0.2310163975
2724,0.1869998117
2726,0.2232175041
2727,0.1909447606
2728,0.188893222
2730,0.1866592935
2731,0.2207233049
2733,0.2063338812
2736,0.1916790805
2737,0.1942749075
2739,0.2057262883
2740,0.1866057903
2741,0.1957051875
2745,0.2101078574
2747,0.3318318203
2749,0.1986778118
2751,0.1858149327
2752,0.2029455788
2759,0.2991259322
2760,0.1861799653
2764,0.1867062991
2766,0.1956241941
2769,0.1981163174
2772,0.2312714234
2773,0.1867822197
2774,0.1900222683
2776,0.1883844158
2779,0.1921559484
2782,0.2991259322
2783,0.1893506665
2788,0.1866777935
2789,0.1924905423
2791,0.1933323769
2793,0.2025317606
2794,0.1864761888
2796,0.1916096485
2801,0.1931969463
2803,0.2026242148
2804,0.1861187762
2805,0.1945709283
2806,0.3702784926
2808,0.2054937221
2809,0.2032321021
2812,0.1919138078
2814,0.2416441254
2815,0.193366406
2816,0.2158063687
2817,0.2978476882
2819,0.2167723123
2821,0.2981031388
2822,0.1985663492
2825,0.1900712834
2827,0.1865638891
2829,0.1957872733
2830,0.1900540038
2831,0.1867387007
2833,0.1866614604
2838,0.2019745046
2839,0.2096760534
2843,0.1861936682
2845,0.1918904036
2849,0.1952977572
2850,0.1889647795
2852,0.1938703139
2859,0.1891356583
2861,0.186244967
2862,0.1955778887
2863,0.1939320797
2865,0.1899276362
2866,0.2858953997
2867,0.2183830589
2869,0.203573212
2871,0.1867321496
2872,0.1947061596
2873,0.3148620501
2874,0.1898326518
2876,0.1966900742
2877,0.1868330046
2880,0.2319602519
2881,0.1889075257
2882,0.2033634475
2885,0.1916187922
2886,0.1989404727
2888,0.1872944427
2889,0.1968902964
2891,0.2068977356
2892,0.1896608868
2893,0.3005580604
2897,0.2232591659
2898,0.200223254
2899,0.1911739758
2901,0.1982873278
2903,0.2440399677
2904,0.1885035248
2905,0.1933918521
2906,0.21952077
2908,0.1923464118
2910,0.2447285764
2913,0.1860964905
2914,0.1866502749
2915,0.1864770632
2917,0.1889440862
2918,0.1964978008
2919,0.3005580604
2920,0.2059438936
2921,0.1926477216
2922,0.2380690873
2925,0.2002863046
2926,0.1926361755
2927,0.1956241941
2928,0.2144296933
2929,0.1861614293
2930,0.190525372
2936,0.1859450153
2944,0.1866085394
2949,0.1880924394
2950,0.1926068873
2951,0.1910689641
2952,0.1896355115
2955,0.1988892509
2957,0.193570686
2959,0.1891901575
2960,0.1957947211
2961,0.1917216205
2963,0.1951486641
2966,0.1865932192
2967,0.2026410289
2968,0.1946816109
2969,0.1954228743
2970,0.1919900216
2972,0.2322507352
2973,0.2008483363
2974,0.1860334682
